source_authors_abbreviated,source_year,source_authors,source_title,source_reference,source_url,cited_authors,cited_title,cited_reference
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Craske, M. G., Treanor, M., Conway, C. C., Zbozinek, T., & Vervliet, B. (2014","Maximizing exposure therapy: An inhibitory learning approachBehaviour Research and Therapy, 58, 10–23.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Dougher, M. J., Hamilton, D. A., Fink, B. C., & Harrington, J. (2007","Transformation of the discriminative and eliciting functions of generalized relational stimuliJournal of the Experimental Analysis of Behavior, 88(2, 179–197.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Dymond, S., & Barnes, D. (1994","A transfer of self-discrimination response functions through equivalence relationsJournal of the Experimental Analysis of Behavior, 62(2, 251–267.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Dymond, S., & Barnes, D. (1995","A transformation of self-discrimination response functions in accordance with the arbitrarily applicable relations of sameness, more than, and less thanJournal of the Experimental Analysis of Behavior, 64(2, 163–184.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Dymond, S., & Barnes, D. (1997","Behavior-analytic approaches to self-awarenessThe Psychological Record, 47(2, 181–200.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Finn, M., Barnes-Holmes, D., Hussey, I., & Graddy, J. (2016","Exploring the behavioral dynamics of the implicit relational assessment procedure: The impact of three types of introductory rulesThe Psychological Record, 66(2, 309–321.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Finn, M., Barnes-Holmes, D., & McEnteggart, C. (2018","Exploring the single-trial-type-dominance-effect on the IRAP: Developing a differential arbitrarily applicable relational responding effects (DAARRE model. The Psychological Record, 68, 11–25.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Gomes, C. T., Perez, W. F., de Almeida, J. H., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019","Assessing a derived transformation of functions using the implicit relational assessment procedure under three motivative conditionsThe Psychological Record, 69, 487–497.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Harte, C., Barnes-Holmes, Y., Barnes-Holmes, D., & McEnteggart, C. (2017","Persistent rule-following in the face of reversed reinforcement contingencies: The differential impact of direct versus derived rulesBehavior Modification, 41(6, 743–763.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Harte, C., Barnes-Holmes, D., Barnes-Holmes, Y., & McEnteggart, C. (2018","The impact of high versus low levels of derivation for mutually and combinatorially entailed relations on persistent rule-followingBehavioural Processes, 157, 36–46.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C. (1984","Making sense of spiritualityBehaviorism, 99–110.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C. (1989","Rule governed behavior: Cognition, contingencies, and instructional controlNew York, NY: Plenum.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C., Barnes-Holmes, D., & Roche, B. (2001","Relational frame theory: A post-Skinnerian account of human language and cognitionNew York, NY: Plenum.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C., & Brownstein, A. J. (1986","Mentalism, behavior-behavior relations, and a behavior-analytic view of the purposes of scienceThe Behavior Analyst, 9(2, 175–190.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C., Hofmann, S. G., Stanton, C. E., Carpenter, J. K., Sanford, B. T., Curtiss, J. E., & Ciarrochi, J. (2019","The role of the individual in the coming era of process-based therapyBehaviour Research & Therapy, 117, 40–53.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C., & Sanford, B. T. (2014","Cooperation came first: Evolution and human cognitionJournal of the Experimental Analysis of Behavior, 101(1, 112–129.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hayes, S. C., Sanford, B. T., & Chin, F. T. (2017","Carrying the baton: Evolution science and a contextual behavioral analysis of language and cognitionJournal of Contextual Behavioral Science, 6(3, 314–328.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Healy, O., Barnes-Holmes, D., & Smeets, P. M. (2000","Derived relational responding as generalized operant behaviorJournal of the Experimental Analysis of Behavior, 74(2, 207–227.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hofmann, S. G., & Hayes, S. C. (2019","The future of intervention science: Process-based therapyClinical Psychological Science, 7(1, 37–50.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hughes, S., & Barnes-Holmes, D. (2014","Associative concept learning, stimulus equivalence, and relational frame theory: Working out the similarities and differences between human and non-human behaviorJournal of the Experimental Analysis of Behavior, 101(1, 156–160.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hughes, S., & Barnes-Holmes, D. (2016a","Relational frame theory: The basic accountIn RDZettle, SCHayes, DBarnes-Holmes, & ABiglan (Eds., The Wiley handbook of contextual behavioral science (pp. 129–178. West Sussex, UK: Wiley-Blackwell.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Hughes, S., & Barnes-Holmes, D. (2016b","Relational frame theory: Implications for the study of human language and cognitionIn RDZettle, SCHayes, DBarnes-Holmes, & ABiglan (Eds., The Wiley handbook of contextual behavioral science (pp. 179–226. West Sussex, UK: Wiley-Blackwell.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Kavanagh, D., Matthyssen, N., Barnes-Holmes, Y., Barnes-Holmes, D., McEteggart, C., & Vastano, R. (2019","Exploring the use of pictures of self and other in the IRAP: Reflecting upon the emergence of differential trial-type effectsInternational Journal of Psychology and Psychological Therapy, 19, 323-336.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Keuleers, E., Diependaele, K., & Brysbaert, M. (2010","Practice effects in large-scale visual word recognition studies: A lexical decision study on 14,000 Dutch mono-and disyllabic words and nonwordsFrontiers in Psychology, 1(174, 1–15.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Lashley, K. S., & Wade, M. (1946","The Pavlovian theory of generalizationPsychological Review, 53(2, 72.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Lattal, K. A. (1975","Reinforcement contingencies as discriminative stimuli 1Journal of the Experimental Analysis of Behavior, 23(2, 241–246.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Leech, A., Barnes-Holmes, D., & Madden, L. (2016","The implicit relational assessment procedure (IRAP as a measure of spider fear, avoidance, and approach. The Psychological Record, 66(3, 337–349.",
Barnes-Holmes et al. (2020),2020,"Barnes-Holmes, D., Barnes-Holmes Y., & McEnteggart, Y.",(2020). Updating RFT (More Field than Frame) and its Implications for Process-based Therapy,Psychol Rec (2020). https://doi.org/10.1007/s40732-019-00372-3,https://link.springer.com/article/10.1007/s40732-019-00372-3,"Leech, A., Barnes-Holmes, D., & McEnteggart, C. (2017","Spider fear and avoidance: a preliminary study of the impact of two verbal rehearsal tasks on a behavior–behavior relation and its implications for an experimental analysis of defusionThe Psychological Record, 67(3, 387–398.",
